cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,barrel_length,data_source,primer,twist_rate,coal
308_win,0.308,barnes,ttsx_bt,168.00,vihtavuori_n140,112,40.0,2356,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,barnes,ttsx_bt,168.00,vihtavuori_n540,117,41.7,2411,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,barnes,ttsx_bt,168.00,vihtavuori_n150,124,40.9,2392,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,barnes,ttsx_bt,168.00,vihtavuori_n550,129,44.0,2428,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,berger,classic_hunter,168.00,vihtavuori_n133,89,36.3,2385,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,classic_hunter,168.00,vihtavuori_n135,102,38.1,2385,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,classic_hunter,168.00,vihtavuori_n140,112,40.6,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,classic_hunter,168.00,vihtavuori_n540,117,40.9,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,classic_hunter,168.00,vihtavuori_n150,124,40.3,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,classic_hunter,168.00,vihtavuori_n550,129,42.9,2474,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,168.00,vihtavuori_n140,112,38.6,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,168.00,vihtavuori_n540,117,39.8,2415,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,168.00,vihtavuori_n150,124,39.5,2398,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,168.00,vihtavuori_n550,129,42.1,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,vld_hunting,168.00,vihtavuori_n130,84,33.2,2293,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,168.00,vihtavuori_n133,89,36.3,2365,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,168.00,vihtavuori_n135,102,37.8,2385,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,168.00,vihtavuori_n140,112,40.3,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,168.00,vihtavuori_n540,117,40.9,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,168.00,vihtavuori_n150,124,40.9,2444,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,168.00,vihtavuori_n550,129,44.0,2477,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,cutting_edge,mtac,168.00,vihtavuori_n135,102,35.5,2326,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,cutting_edge,mtac,168.00,vihtavuori_n140,112,37.8,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,cutting_edge,mtac,168.00,vihtavuori_n540,117,39.0,2392,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,cutting_edge,mtac,168.00,vihtavuori_n150,124,38.1,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,cutting_edge,mtac,168.00,vihtavuori_n550,129,41.8,2408,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_max,168.00,vihtavuori_n133,89,34.7,2297,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_max,168.00,vihtavuori_n135,102,37.0,2343,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_max,168.00,vihtavuori_n140,112,39.4,2372,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_max,168.00,vihtavuori_n540,117,40.3,2415,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_max,168.00,vihtavuori_n150,124,39.4,2372,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_max,168.00,vihtavuori_n550,129,42.4,2418,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,168.00,vihtavuori_n135,102,36.4,2395,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,168.00,vihtavuori_n140,112,38.9,2431,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,168.00,vihtavuori_n540,117,39.4,2444,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,168.00,vihtavuori_n150,124,39.4,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,168.00,vihtavuori_n550,129,42.0,2477,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,nosler,custom_competition,168.00,vihtavuori_n133,89,35.8,2382,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,nosler,custom_competition,168.00,vihtavuori_n135,102,37.7,2411,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,nosler,custom_competition,168.00,vihtavuori_n140,112,40.0,2428,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,nosler,custom_competition,168.00,vihtavuori_n540,117,40.3,2467,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,nosler,custom_competition,168.00,vihtavuori_n150,124,40.3,2464,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,nosler,custom_competition,168.00,vihtavuori_n550,129,42.7,2470,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,nosler,expansion_tip,168.00,vihtavuori_n135,102,36.4,2316,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,expansion_tip,168.00,vihtavuori_n140,112,39.2,2356,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,expansion_tip,168.00,vihtavuori_n540,117,41.4,2408,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,expansion_tip,168.00,vihtavuori_n150,124,39.7,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,expansion_tip,168.00,vihtavuori_n550,129,44.0,2451,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,sierra,hpbt,168.00,vihtavuori_n135,102,37.0,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,168.00,vihtavuori_n140,112,39.7,2428,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,168.00,vihtavuori_n540,117,40.4,2464,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,168.00,vihtavuori_n150,124,40.1,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,168.00,vihtavuori_n550,129,42.7,2477,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,target_match,168.00,vihtavuori_n133,89,36.1,2382,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,target_match,168.00,vihtavuori_n135,102,37.8,2421,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,target_match,168.00,vihtavuori_n140,112,40.1,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,target_match,168.00,vihtavuori_n540,117,40.1,2454,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,target_match,168.00,vihtavuori_n150,124,40.1,2454,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,target_match,168.00,vihtavuori_n550,129,43.2,2487,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,lockbase_b476,170.00,vihtavuori_n135,102,37.4,2328,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,lockbase_b476,170.00,vihtavuori_n140,112,39.5,2345,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,lockbase_b476,170.00,vihtavuori_n540,117,40.1,2308,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,lockbase_b476,170.00,vihtavuori_n150,124,40.2,2361,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,lockbase_b476,170.00,vihtavuori_n550,129,42.8,2360,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,naturalis_lr,170.00,vihtavuori_n140,112,39.2,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,naturalis_lr,170.00,vihtavuori_n150,124,41.2,2493,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,naturalis_lr,170.00,vihtavuori_n550,129,42.9,2418,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,naturalis_n558,170.00,vihtavuori_n140,112,38.0,2372,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,naturalis_n558,170.00,vihtavuori_n540,117,39.7,2467,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,naturalis_n558,170.00,vihtavuori_n150,124,39.5,2395,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,naturalis_n558,170.00,vihtavuori_n550,129,42.0,2415,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_vt,174.00,vihtavuori_n130,84,32.4,2254,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_vt,174.00,vihtavuori_n133,89,36.0,2323,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_vt,174.00,vihtavuori_n135,102,37.5,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_vt,174.00,vihtavuori_n140,112,40.1,2392,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_vt,174.00,vihtavuori_n540,117,40.1,2438,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_vt,174.00,vihtavuori_n150,124,40.1,2385,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_vt,174.00,vihtavuori_n550,129,43.2,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,sierra,hpbt,174.00,vihtavuori_n133,89,34.3,2293,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,174.00,vihtavuori_n135,102,36.1,2336,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,174.00,vihtavuori_n140,112,38.6,2375,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,174.00,vihtavuori_n540,117,38.9,2395,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,174.00,vihtavuori_n150,124,38.6,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,174.00,vihtavuori_n550,129,41.8,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,lrx_bt,175.00,vihtavuori_n133,89,34.0,2208,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,lrx_bt,175.00,vihtavuori_n135,102,36.1,2247,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,lrx_bt,175.00,vihtavuori_n140,112,38.7,2300,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,lrx_bt,175.00,vihtavuori_n540,117,40.1,2336,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,lrx_bt,175.00,vihtavuori_n150,124,39.7,2329,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,lrx_bt,175.00,vihtavuori_n550,129,42.4,2392,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,long_range_bt_target,175.00,vihtavuori_n130,84,33.2,2254,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,long_range_bt_target,175.00,vihtavuori_n133,89,36.3,2329,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,long_range_bt_target,175.00,vihtavuori_n135,102,37.0,2316,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,long_range_bt_target,175.00,vihtavuori_n140,112,39.7,2372,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,long_range_bt_target,175.00,vihtavuori_n540,117,40.9,2418,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,long_range_bt_target,175.00,vihtavuori_n150,124,40.9,2418,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,long_range_bt_target,175.00,vihtavuori_n550,129,44.8,2457,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n130,84,31.6,2244,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n133,89,34.7,2287,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n530,100,35.3,2339,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n135,102,35.8,2313,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n140,112,38.7,2365,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n540,117,39.8,2418,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n150,124,38.7,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,otm_tactical,175.00,vihtavuori_n550,129,41.8,2421,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,vld_hunting,175.00,vihtavuori_n130,84,33.2,2241,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,175.00,vihtavuori_n133,89,35.8,2287,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,175.00,vihtavuori_n135,102,37.0,2306,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,175.00,vihtavuori_n140,112,39.7,2356,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,175.00,vihtavuori_n540,117,40.9,2408,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,175.00,vihtavuori_n150,124,40.9,2408,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,berger,vld_hunting,175.00,vihtavuori_n550,129,44.8,2467,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,lapua,maxrange_target_gb581,175.00,vihtavuori_n135,102,36.1,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,maxrange_target_gb581,175.00,vihtavuori_n140,112,39.4,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,maxrange_target_gb581,175.00,vihtavuori_n540,117,39.4,2418,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,maxrange_target_gb581,175.00,vihtavuori_n150,124,40.1,2428,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,maxrange_target_gb581,175.00,vihtavuori_n550,129,42.4,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,otm_scenar_l,175.00,vihtavuori_n135,102,35.3,2362,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,otm_scenar_l,175.00,vihtavuori_n140,112,38.0,2411,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,otm_scenar_l,175.00,vihtavuori_n540,117,38.7,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,otm_scenar_l,175.00,vihtavuori_n150,124,39.2,2431,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_tip_match,176.00,vihtavuori_n135,102,36.6,2310,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_tip_match,176.00,vihtavuori_n140,112,39.7,2359,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_tip_match,176.00,vihtavuori_n540,117,40.1,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_tip_match,176.00,vihtavuori_n150,124,40.1,2411,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,a_tip_match,176.00,vihtavuori_n550,129,43.2,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,178.00,vihtavuori_n130,84,33.2,2257,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,178.00,vihtavuori_n133,89,36.0,2303,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,178.00,vihtavuori_n135,102,37.0,2316,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,178.00,vihtavuori_n140,112,40.1,2385,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,178.00,vihtavuori_n540,117,40.4,2395,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,178.00,vihtavuori_n150,124,40.9,2405,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,178.00,vihtavuori_n550,129,43.4,2418,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,180.00,vihtavuori_n135,102,32.1,2110,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,180.00,vihtavuori_n140,112,36.9,2185,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,180.00,vihtavuori_n540,117,36.9,2215,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,180.00,vihtavuori_n150,124,36.4,2198,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,180.00,vihtavuori_n550,129,39.7,2234,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,xfb,180.00,vihtavuori_n540,117,32.2,1938,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,xfb,180.00,vihtavuori_n550,129,35.5,2043,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,elite_hunter,180.00,vihtavuori_n135,102,36.4,2274,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,elite_hunter,180.00,vihtavuori_n140,112,37.8,2277,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,elite_hunter,180.00,vihtavuori_n540,117,39.0,2339,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,elite_hunter,180.00,vihtavuori_n150,124,38.3,2287,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,elite_hunter,180.00,vihtavuori_n550,129,41.2,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,180.00,vihtavuori_n135,102,30.1,1975,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,180.00,vihtavuori_n140,112,34.0,2100,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,180.00,vihtavuori_n540,117,36.6,2182,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,180.00,vihtavuori_n150,124,34.7,2103,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,180.00,vihtavuori_n550,129,39.2,2231,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,interlock_btsp,180.00,vihtavuori_n135,102,36.3,2264,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,180.00,vihtavuori_n140,112,39.4,2349,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,180.00,vihtavuori_n540,117,39.8,2362,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,180.00,vihtavuori_n150,124,39.4,2336,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,180.00,vihtavuori_n550,129,43.8,2415,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,norma,oryx,180.00,vihtavuori_n530,100,34.6,2274,24.000,vihtavuori,large_rifle_generic,12.000,2.709
308_win,0.308,norma,oryx,180.00,vihtavuori_n135,102,34.3,2231,24.000,vihtavuori,large_rifle_generic,12.000,2.709
308_win,0.308,norma,oryx,180.00,vihtavuori_n140,112,37.3,2287,24.000,vihtavuori,large_rifle_generic,12.000,2.709
308_win,0.308,norma,oryx,180.00,vihtavuori_n540,117,37.8,2323,24.000,vihtavuori,large_rifle_generic,12.000,2.709
308_win,0.308,norma,oryx,180.00,vihtavuori_n150,124,37.5,2303,24.000,vihtavuori,large_rifle_generic,12.000,2.709
308_win,0.308,norma,oryx,180.00,vihtavuori_n550,129,40.0,2336,24.000,vihtavuori,large_rifle_generic,12.000,2.709
308_win,0.308,rws,hmk,180.00,vihtavuori_n140,112,38.1,2274,24.000,vihtavuori,large_rifle_generic,12.000,2.661
308_win,0.308,rws,hmk,180.00,vihtavuori_n540,117,38.4,2300,24.000,vihtavuori,large_rifle_generic,12.000,2.661
308_win,0.308,rws,hmk,180.00,vihtavuori_n150,124,38.3,2287,24.000,vihtavuori,large_rifle_generic,12.000,2.661
308_win,0.308,rws,hmk,180.00,vihtavuori_n550,129,42.3,2336,24.000,vihtavuori,large_rifle_generic,12.000,2.661
308_win,0.308,rws,uni_classic,180.00,vihtavuori_n140,112,37.5,2260,24.000,vihtavuori,large_rifle_generic,12.000,2.646
308_win,0.308,rws,uni_classic,180.00,vihtavuori_n540,117,37.8,2264,24.000,vihtavuori,large_rifle_generic,12.000,2.646
308_win,0.308,rws,uni_classic,180.00,vihtavuori_n150,124,38.6,2290,24.000,vihtavuori,large_rifle_generic,12.000,2.646
308_win,0.308,rws,uni_classic,180.00,vihtavuori_n550,129,41.7,2310,24.000,vihtavuori,large_rifle_generic,12.000,2.646
308_win,0.308,brenneke,tug,181.00,vihtavuori_n135,102,35.8,2228,24.000,vihtavuori,large_rifle_generic,12.000,2.701
308_win,0.308,brenneke,tug,181.00,vihtavuori_n140,112,38.7,2287,24.000,vihtavuori,large_rifle_generic,12.000,2.701
308_win,0.308,brenneke,tug,181.00,vihtavuori_n540,117,39.7,2343,24.000,vihtavuori,large_rifle_generic,12.000,2.701
308_win,0.308,brenneke,tug,181.00,vihtavuori_n150,124,38.4,2297,24.000,vihtavuori,large_rifle_generic,12.000,2.701
308_win,0.308,brenneke,tug,181.00,vihtavuori_n550,129,41.4,2329,24.000,vihtavuori,large_rifle_generic,12.000,2.701
308_win,0.308,berger,hybrid_target,185.00,vihtavuori_n540,117,37.3,2244,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,hybrid_target,185.00,vihtavuori_n150,124,37.2,2205,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,juggernaut_target,185.00,vihtavuori_n140,112,37.0,2192,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,juggernaut_target,185.00,vihtavuori_n540,117,37.8,2254,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,juggernaut_target,185.00,vihtavuori_n150,124,37.5,2211,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,berger,juggernaut_target,185.00,vihtavuori_n550,129,40.6,2293,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,d46,185.00,vihtavuori_n135,102,36.0,2188,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,d46,185.00,vihtavuori_n140,112,37.6,2215,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,d46,185.00,vihtavuori_n540,117,39.2,2335,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,d46,185.00,vihtavuori_n150,124,39.7,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,d46,185.00,vihtavuori_n550,129,42.1,2398,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,mega_e415,185.00,vihtavuori_n135,102,36.9,2208,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,lapua,mega_e415,185.00,vihtavuori_n140,112,39.0,2215,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,lapua,mega_e415,185.00,vihtavuori_n540,117,40.6,2320,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,lapua,mega_e415,185.00,vihtavuori_n150,124,40.9,2257,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,lapua,mega_e415,185.00,vihtavuori_n550,129,42.6,2247,24.000,vihtavuori,large_rifle_generic,12.000,2.657
308_win,0.308,lapua,scenar,185.00,vihtavuori_n140,112,37.7,2316,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar,185.00,vihtavuori_n540,117,36.7,2379,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar,185.00,vihtavuori_n150,124,37.3,2179,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,scenar,185.00,vihtavuori_n550,129,40.5,2203,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,190.00,vihtavuori_n135,102,34.4,2208,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,190.00,vihtavuori_n140,112,37.0,2267,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,190.00,vihtavuori_n540,117,38.0,2303,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,190.00,vihtavuori_n150,124,37.3,2260,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,hpbt,190.00,vihtavuori_n550,129,40.4,2329,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,eld_match,195.00,vihtavuori_n140,112,38.6,2254,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_match,195.00,vihtavuori_n540,117,39.4,2290,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,hornady,eld_match,195.00,vihtavuori_n150,124,38.6,2257,24.000,vihtavuori,large_rifle_generic,12.000,2.800
